popularity_songs,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,followers,popularity_artists,Cluster,PCA1,PCA2
61,150000,0,0.736,0.639,7,-6.206,0,0.219,0.492,6.54e-05,0.111,0.407,147.924,4,136411.0,58,0,0.795150274033553,0.07402503960577211
30,134699,0,0.75,0.528,0,-9.347,1,0.0363,0.759,0.0,0.256,0.968,133.816,4,94337.0,50,0,0.5805397416573586,0.9764974661264656
40,287800,0,0.541,0.391,10,-8.571,1,0.023,0.603,3.04e-06,0.233,0.284,76.864,4,5986.0,33,3,-0.9330532024992553,-0.625241793168377
50,223627,0,0.743,0.724,2,-9.277,1,0.026,0.03,6.16e-05,0.0977,0.83,118.151,4,20654.0,40,0,1.8164181066473066,0.0977337758936635
11,229042,0,0.629,0.966,8,-6.945,0,0.037,0.12,0.0,0.0957,0.961,145.219,4,7013.0,35,0,2.637234267408824,-0.28398260469182945
36,237600,0,0.578,0.505,9,-6.61,0,0.0267,0.0963,3.4e-06,0.138,0.322,101.987,3,654149.0,59,0,0.4705805756944767,-0.832631323528128
44,185640,0,0.684,0.923,0,-5.052,1,0.142,0.121,0.0,0.195,0.564,127.903,4,89445.0,38,0,2.0999786450053737,0.011706108056504709
13,698467,0,0.568,0.721,7,-9.4,1,0.862,0.747,0.0,0.836,0.762,88.806,3,9607.0,33,1,0.09766900904683702,1.4349305549729938
32,243693,0,0.7,0.5,0,-10.939,1,0.0478,0.47,0.0,0.11,0.749,83.058,4,208303.0,61,0,0.13763557123843712,0.3009051066088982
46,253827,0,0.398,0.889,8,-5.633,1,0.392,0.386,0.0,0.0691,0.319,87.773,4,2701496.0,84,0,0.503241494460876,-0.6049881787928876
20,261640,0,0.338,0.89,7,-9.177,1,0.137,0.165,0.00012,0.235,0.615,193.438,4,2974.0,20,0,1.5153891167626008,-1.404516694111495
40,230160,0,0.622,0.645,0,-6.794,0,0.0261,0.0354,1.51e-05,0.147,0.636,137.745,4,15093.0,41,0,1.5602007267303024,-0.5751390197109408
36,70933,0,0.543,0.493,2,-11.145,1,0.485,0.369,0.0,0.679,0.243,121.982,3,613060.0,90,1,-0.8142387763345641,1.507393945180466
36,107733,0,0.637,0.503,0,-11.561,0,0.612,0.146,0.0,0.355,0.436,62.811,4,613060.0,90,1,-0.492827692001542,1.9242884756037857
33,70309,0,0.748,0.208,6,-15.337,0,0.935,0.708,0.0,0.182,0.617,112.507,3,128057.0,82,1,-1.719474307292175,2.798413911595242
9,110167,0,0.786,0.494,7,-8.567,0,0.111,0.812,0.0,0.157,0.495,77.936,4,22133.0,70,3,-0.45180452661564385,0.954893055930806
2,207573,0,0.49,0.398,5,-11.628,0,0.109,0.879,0.0,0.401,0.791,65.015,4,41.0,6,3,-1.2143189674880557,0.8387518972626731
13,282667,0,0.557,0.91,4,-8.969,0,0.0566,0.0735,0.0,0.263,0.658,141.627,4,65701.0,47,0,1.8311323411470684,-0.616896376842024
29,160052,1,0.613,0.778,5,-6.081,0,0.305,0.649,0.0,0.0771,0.942,105.987,1,25404.0,36,0,1.1130889384284557,0.8219283501626397
14,235520,0,0.58,0.936,5,-8.925,1,0.371,0.249,0.0,0.747,0.887,110.172,4,690.0,11,0,1.5568809468147486,1.6961346876126648
35,201067,0,0.657,0.767,2,-7.816,1,0.0432,0.158,0.0,0.325,0.415,113.042,4,2890.0,27,0,1.1146855984158603,-0.07461173984653302
0,478052,0,0.354,0.273,4,-12.054,0,0.0382,0.926,0.00386,0.0507,0.259,145.374,4,22.0,0,3,-1.7551991990457214,-2.4360077178454653
7,169867,0,0.612,0.561,5,-11.409,1,0.0368,0.767,1.25e-06,0.38,0.679,99.853,4,4237.0,28,3,-0.3881663939775856,0.6591291152825747
22,298440,0,0.545,0.363,1,-15.084,0,0.0255,0.319,0.0,0.105,0.315,84.578,4,559189.0,60,3,-1.1587547042889528,-0.8279185031666658
27,195240,0,0.568,0.313,8,-10.813,1,0.0328,0.759,0.0,0.144,0.357,120.192,4,300488.0,56,3,-1.1872673941388208,-0.5190300773162574
22,96333,0,0.775,0.377,1,-13.409,1,0.0297,0.128,0.0,0.0364,0.883,102.491,4,275.0,26,0,0.4213326471293628,0.8273243794920078
41,211533,0,0.791,0.589,7,-8.633,1,0.129,0.504,2.74e-06,0.0417,0.829,83.13,4,7940.0,42,0,0.7341075039932203,0.7428952793549399
22,285840,0,0.635,0.729,6,-5.798,1,0.0345,0.557,0.0,0.124,0.819,164.002,4,11140.0,34,0,1.6035576757779064,-0.6247486579407969
0,32613,0,0.328,0.643,4,-18.885,0,0.148,0.644,0.195,0.133,0.0324,123.012,4,1665.0,15,3,-2.239658756783353,-0.8876287860671983
18,294011,0,0.579,0.771,2,-5.263,1,0.0295,0.000837,0.0,0.156,0.341,108.987,4,36661.0,35,0,1.4419117736863554,-1.0840256261529955
33,95129,0,0.747,0.351,10,-13.286,0,0.93,0.696,0.0,0.351,0.64,98.203,3,128057.0,82,1,-1.2379305424432012,3.085225834323333
23,324707,0,0.444,0.385,4,-9.496,0,0.0415,0.781,0.0,0.207,0.373,110.293,5,25298.0,30,3,-1.0908794950071812,-1.0852766835782097
10,182627,0,0.666,0.638,8,-6.719,0,0.0252,0.133,1.18e-05,0.193,0.734,113.045,4,9834.0,36,0,1.4227158926136128,0.10628930995803909
14,295333,0,0.519,0.902,8,-3.568,1,0.12,0.0459,0.0,0.254,0.902,159.886,4,8234.0,34,0,2.7693138943675337,-0.5949077844982079
36,241173,0,0.702,0.939,4,-2.728,0,0.26,0.401,0.0419,0.307,0.569,139.859,4,8585.0,36,0,2.0407235285458354,0.21414911628909247
29,91267,0,0.517,0.744,0,-6.559,1,0.734,0.71,0.0,0.644,0.446,159.893,4,23593.0,71,1,0.13197624314940765,1.764140819593689
38,150622,0,0.402,0.625,4,-7.378,1,0.0634,0.302,2.93e-05,0.335,0.685,203.9,4,72222.0,61,0,1.1302370237536485,-0.8036858146096039
3,239173,0,0.468,0.511,7,-5.429,0,0.0347,0.587,2.67e-06,0.0919,0.642,146.546,4,3285.0,30,0,0.46774092352431207,-1.0333877268100935
1,150000,0,0.439,0.524,1,-6.221,1,0.0304,0.01,8.38e-05,0.133,0.325,119.543,4,30047.0,35,0,0.5043688472088773,-1.0554489780115939
0,198120,0,0.521,0.429,8,-17.734,1,0.0452,0.986,0.892,0.212,0.707,142.183,4,425.0,7,2,-2.1580710182740037,-0.9846669439244808
39,81280,0,0.691,0.555,10,-11.189,0,0.918,0.559,0.0,0.416,0.423,82.063,3,613060.0,90,1,-0.8708686426760801,2.8368040717757177
12,405000,0,0.534,0.522,10,-12.591,0,0.08,0.723,0.901,0.6,0.0647,165.895,4,80466.0,54,2,-1.6681850945920202,-2.0180983349977333
17,307973,0,0.569,0.6,6,-10.33,1,0.271,0.39,0.0,0.0898,0.932,129.822,4,1385393.0,70,0,0.8118538633751128,0.013424593751528099
40,245840,0,0.655,0.719,5,-4.532,1,0.0539,0.109,0.0,0.0335,0.915,160.245,4,24665.0,41,0,2.438953844364556,-0.5489857234685552
36,70320,0,0.626,0.363,1,-16.792,1,0.465,0.0328,0.0,0.153,0.441,98.463,3,613060.0,90,1,-0.9057164496397491,1.1851527350487308
22,209707,0,0.468,0.392,3,-10.576,1,0.0275,0.724,0.0,0.096,0.405,90.327,4,450319.0,62,3,-1.2116854322043629,-0.6719107203079523
0,189753,0,0.398,0.257,3,-12.112,1,0.0761,0.988,0.00349,0.124,0.38,173.018,4,53.0,4,3,-1.6888028708128024,-1.1653882472040138
53,329038,0,0.555,0.976,2,-0.171,1,0.151,0.0298,0.00192,0.205,0.379,164.967,4,25175.0,40,0,2.7214388975770984,-1.4022474416554855
51,274000,0,0.508,0.805,0,-7.484,1,0.0485,0.0151,0.00156,0.0995,0.61,200.078,4,68991.0,45,0,2.082006492410152,-1.554650449880655
66,195880,0,0.437,0.835,2,-5.076,0,0.0405,0.00145,2.27e-05,0.245,0.296,95.111,4,3025719.0,76,0,1.1425346775214635,-0.900206689273535
27,376509,0,0.785,0.332,0,-13.738,1,0.19,0.28,0.0,0.078,0.938,169.646,4,97193.0,26,0,0.7096896185639704,-0.06019449732128681
18,237293,1,0.837,0.596,7,-9.948,1,0.035,0.665,0.0,0.0767,0.969,141.507,4,5943.0,28,0,1.0837377402364918,0.45462474859902396
13,887200,0,0.351,0.419,9,-8.779,1,0.0294,0.116,6.27e-06,0.204,0.219,79.363,4,822.0,18,3,-0.20418405321507127,-3.40625233721185
46,222280,0,0.753,0.695,7,-6.896,1,0.0377,0.125,0.0,0.16,0.415,99.986,4,97826.0,43,0,1.2033469542052286,-0.13452206022566165
30,160333,0,0.777,0.296,2,-8.562,1,0.189,0.817,0.0,0.109,0.712,134.573,4,26876.0,37,3,-0.2583828878305366,0.7081782202281739
31,237273,0,0.61,0.576,8,-4.872,1,0.0399,0.427,0.0,0.0948,0.439,77.006,4,5641.0,25,0,0.3997452889782458,-0.4367869826841825
45,179583,0,0.429,0.535,8,-5.397,1,0.0464,0.2,0.0,0.144,0.432,142.807,3,8229.0,37,0,0.6397941326219546,-1.1392591519114987
4,183480,0,0.666,0.7,7,-5.221,1,0.101,0.346,5.77e-06,0.0397,0.726,93.228,5,1211.0,13,0,1.2721110761723127,0.13032183683312734
31,98520,0,0.705,0.584,1,-9.547,1,0.924,0.639,0.0,0.77,0.593,82.171,1,23593.0,71,1,-0.5351772793578472,3.6659708740117236
16,433653,0,0.41,0.952,0,-2.684,1,0.068,2.36e-05,0.000411,0.175,0.453,145.45,4,4525.0,23,0,2.2961577201712307,-2.082562049219709
24,194133,0,0.625,0.514,4,-5.707,0,0.0259,0.483,0.0,0.402,0.222,126.08,4,1699.0,23,3,0.09020411753885244,-0.3066096602750611
43,204093,0,0.565,0.957,4,-0.864,0,0.0966,0.0897,0.0,0.156,0.664,94.988,4,37247.0,47,0,2.4152726081958984,-0.26311484521629136
5,176111,0,0.536,0.922,7,-3.8,1,0.0424,0.00222,0.968,0.156,0.302,135.005,4,77324.0,48,2,1.1111488677759844,-2.071848541014875
18,269800,0,0.574,0.482,1,-6.697,1,0.0302,0.118,0.0,0.103,0.247,139.984,4,4181.0,39,0,0.5444150658457658,-1.3693094878944683
28,210939,0,0.745,0.905,11,-6.382,0,0.0473,0.0671,0.0,0.283,0.932,124.986,4,6113.0,36,0,2.6101251448621183,0.538140872475376
34,192706,0,0.398,0.151,2,-12.718,1,0.0359,0.911,1.53e-05,0.115,0.254,72.026,4,18343.0,44,3,-2.6781277327638042,-0.686913067425666
47,601302,0,0.0,2.02e-05,7,-16.262,0,0.0,0.132,0.999,0.871,0.0,0.0,0,657.0,45,2,-4.377814863844219,-2.7436124454431208
38,357068,0,0.574,0.846,1,-9.392,1,0.04,0.00223,0.0123,0.0829,0.497,109.539,4,252814.0,56,0,1.4195624305371153,-1.1683632953231875
14,146067,0,0.685,0.656,2,-8.087,1,0.0469,0.47,0.0,0.0818,0.966,77.588,4,56799.0,47,0,0.948033772855691,0.7726654097523294
3,54846,0,0.569,0.598,9,-14.59,0,0.118,0.0102,0.0385,0.105,0.794,95.043,4,886.0,11,0,0.348951677375352,0.6211528973441354
39,100288,0,0.491,0.595,6,-14.562,1,0.602,0.458,0.0,0.352,0.617,83.722,4,47399.0,71,1,-0.8883572286196164,1.7399249749824945
36,91213,0,0.729,0.17,2,-19.573,1,0.915,0.389,0.0,0.199,0.63,83.972,4,613060.0,90,1,-1.9816309314365346,2.906601698151877
0,179853,0,0.547,0.0694,0,-21.208,1,0.0597,0.994,0.00922,0.177,0.782,162.729,4,6232.0,28,3,-2.3605030477994244,0.09035410629725409
12,361853,0,0.498,0.476,3,-11.879,1,0.0354,0.398,0.00386,0.0846,0.451,97.765,4,1432.0,10,3,-0.45753533972529126,-1.1733409933679846
0,235773,0,0.889,0.876,6,-6.432,1,0.213,0.297,0.0,0.311,0.733,93.022,4,2277.0,39,0,1.9283637072096527,1.275608958916056
1,186067,0,0.28,0.116,0,-16.287,1,0.0282,0.62,0.00317,0.112,0.0672,87.363,5,1020.0,30,3,-3.0682345200958587,-1.3313987457872278
7,227792,0,0.442,0.0881,9,-21.651,1,0.0481,0.911,0.000812,0.916,0.138,109.499,3,5345.0,30,3,-3.6681684073091363,0.5757711841280906
14,207200,0,0.747,0.79,0,-9.592,1,0.089,0.404,0.000266,0.0381,0.933,94.241,4,2606.0,12,0,1.3750717641674337,0.5773263802624489
33,219813,0,0.735,0.683,5,-7.84,1,0.031,0.487,0.279,0.106,0.808,129.946,4,21703.0,43,0,1.0488142343311888,-0.2092351096974012
24,1314120,0,0.718,0.771,1,-10.864,1,0.0345,0.675,1.17e-06,0.208,0.855,130.031,4,8285.0,42,0,1.6443765273925035,-3.3178121972859076
16,199560,0,0.518,0.667,7,-6.657,1,0.0377,0.422,4.14e-06,0.239,0.931,138.683,4,87512.0,41,0,1.282451656438905,-0.10778430229175164
5,140027,0,0.343,0.198,2,-15.346,0,0.058,0.726,0.0,0.0803,0.281,166.631,3,761042.0,66,3,-2.073044929041315,-1.3199416489195537
57,193433,1,0.83,0.491,4,-11.065,0,0.293,0.797,0.00151,0.051,0.295,134.031,4,272343.0,66,3,-0.5393438689660104,0.3665829395970005
7,203593,0,0.585,0.831,9,-9.405,1,0.0482,0.0189,0.0,0.345,0.683,146.072,4,39.0,12,0,1.732267788546063,-0.14188302581142476
38,230240,0,0.768,0.58,0,-7.461,1,0.0499,0.15,0.0,0.139,0.397,89.99,4,332888.0,64,0,0.7918455856139979,-0.05669868720764621
23,301360,0,0.643,0.262,6,-16.002,1,0.0297,0.709,0.0,0.0764,0.161,123.968,4,33137.0,34,3,-1.8013249829106792,-0.9806282339400249
39,216689,0,0.631,0.392,7,-10.229,1,0.029,0.631,0.0,0.145,0.191,126.534,4,6895.0,40,3,-0.8346956908014421,-0.7327567212627059
63,130497,0,0.715,0.217,5,-10.499,1,0.0319,0.822,0.0,0.102,0.509,119.902,3,90556.0,73,3,-1.0553694081784062,0.21179343034356557
0,130600,0,0.72,0.219,7,-13.172,0,0.927,0.709,0.0,0.0656,0.641,127.702,5,17413.0,55,1,-1.329686484415693,2.1638325336432183
33,64267,0,0.698,0.343,5,-14.617,1,0.948,0.785,0.0,0.134,0.849,96.272,3,128057.0,82,1,-1.331638544164624,3.022494643815649
42,300707,0,0.929,0.423,7,-10.158,1,0.0458,0.225,0.0124,0.0508,0.928,114.26,4,805068.0,66,0,1.2288059823711521,0.5051670425480383
18,126073,0,0.64,0.324,7,-10.4,0,0.0663,0.62,0.859,0.0726,0.96,158.57,4,11235.0,38,2,-0.5115859754423292,-0.6450771442909106
31,79307,0,0.631,0.447,7,-8.594,1,0.932,0.771,0.0,0.394,0.684,83.341,4,84951.0,73,1,-0.8845375927355875,2.992730400369381
10,165615,0,0.77,0.807,0,-6.822,1,0.0427,0.375,0.00426,0.415,0.972,141.399,4,5462.0,34,0,2.07352215795223,1.0052174118371084
4,136573,0,0.586,0.468,10,-9.975,0,0.0896,0.506,0.0,0.15,0.649,128.232,3,3225.0,24,3,-0.003910820699392083,0.06546927291302275
18,368853,0,0.246,0.361,11,-8.669,0,0.0356,0.458,0.141,0.0985,0.0742,78.833,4,1076.0,24,3,-1.6033070339528246,-2.342214294591241
21,236987,0,0.622,0.671,4,-5.178,0,0.0263,0.133,0.000174,0.0951,0.605,126.047,4,55854.0,42,0,1.5458064518651267,-0.6583798457568291
21,294532,0,0.621,0.807,0,-10.399,0,0.0365,0.134,0.0194,0.0621,0.948,124.792,4,5832.0,29,0,1.7754094103035347,-0.3878957071037686
35,143933,0,0.798,0.556,7,-8.85,1,0.0432,0.7,0.0,0.0498,0.793,108.122,4,22054.0,53,0,0.4860651282164437,0.6533545837820884
40,254147,0,0.548,0.522,3,-5.221,1,0.0268,0.177,0.0,0.0981,0.4,135.944,4,11617.0,31,0,0.8310807705977616,-1.2030578318329213
17,267987,0,0.6,0.365,0,-15.856,1,0.0359,0.198,0.0,0.0824,0.361,82.965,3,1119.0,20,3,-0.9499557637155461,-0.5451544010096181
54,257635,0,0.578,0.54,0,-7.681,0,0.0244,0.708,0.0,0.0966,0.523,102.058,3,105840.0,50,3,-0.11594568262094129,-0.5695953200574638
14,274973,0,0.332,0.441,9,-12.639,1,0.0429,0.891,0.00926,0.137,0.521,87.811,4,8110.0,45,3,-1.6047456213558497,-0.9120345279382182
2,161088,0,0.542,0.24,0,-16.142,0,0.0345,0.918,0.873,0.0843,0.589,129.563,4,3873.0,41,2,-2.5145221122123673,-1.1261534015432124
32,242000,0,0.884,0.666,5,-10.739,0,0.0873,0.0418,7.97e-06,0.066,0.809,127.997,4,53799.0,42,0,1.7734714654606545,0.41514806315825575
54,266040,0,0.512,0.661,2,-10.514,1,0.0683,0.219,0.855,0.155,0.778,82.006,4,36321.0,48,2,-0.07720801804613354,-1.0826455487401196
57,203497,0,0.844,0.728,9,-5.174,1,0.0395,0.0237,0.00217,0.124,0.775,124.988,4,8136.0,56,0,2.3690466592582964,0.29964634360229514
42,144406,0,0.652,0.783,4,-9.625,1,0.0463,0.122,0.0,0.348,0.457,125.383,4,891.0,39,0,1.098330496396432,0.14221398810293776
36,68200,0,0.617,0.706,5,-8.466,0,0.936,0.503,0.0,0.736,0.587,78.832,4,613060.0,90,1,-0.15708102163061843,3.4529111309136598
1,135731,0,0.627,0.519,2,-6.781,1,0.0563,0.676,0.0,0.929,0.582,129.551,4,546.0,12,0,0.10654435740454339,1.409719257693514
35,259170,0,0.568,0.989,5,-3.356,0,0.0409,0.0143,0.00346,0.324,0.788,153.803,5,3539.0,46,0,2.9181538214994234,-0.5002334507910143
29,90533,0,0.706,0.702,2,-8.349,1,0.492,0.496,0.0,0.282,0.656,100.219,5,23593.0,71,1,0.4994179316561406,1.7751799050961978
20,232160,0,0.707,0.845,2,-5.047,1,0.0519,0.023,0.000554,0.238,0.487,105.016,4,3222.0,29,0,1.9128033402707636,-0.14050731646078285
34,253307,0,0.452,0.475,9,-5.902,0,0.0293,0.746,0.0,0.0912,0.395,133.622,4,17223.0,33,3,-0.30414556124991865,-1.2939116442771246
22,263107,0,0.611,0.493,2,-12.331,1,0.0254,0.076,3.55e-06,0.0928,0.386,99.558,4,8105.0,32,3,0.026389607434521588,-0.706664137744983
0,107665,0,0.416,0.0897,9,-15.829,1,0.0388,0.873,0.000124,0.193,0.259,77.546,3,2506.0,40,3,-3.080759203895161,-0.1759358942574272
33,128467,0,0.651,0.742,11,-10.089,0,0.035,0.735,0.0,0.259,0.899,132.902,4,6331.0,38,0,0.753978237126059,0.6545460383434193
35,154560,0,0.163,0.508,0,-11.515,1,0.0398,0.725,0.0,0.079,0.422,175.667,1,54958.0,51,3,-1.0118891399140004,-1.880040137589697
57,276147,0,0.503,0.632,0,-3.516,0,0.0309,0.438,1.87e-06,0.153,0.237,126.967,3,2234079.0,67,0,0.5541271150591607,-1.4037204157144343
28,256640,0,0.54,0.536,1,-10.607,0,0.0333,0.504,0.0,0.0826,0.335,129.297,4,32019.0,34,3,-0.28408286194054644,-1.08965813632954
7,180698,0,0.614,0.813,9,-7.097,1,0.106,0.832,0.005,0.0576,0.887,126.14,4,16100.0,34,0,0.994378972240064,0.1445598600896704
23,137947,0,0.649,0.59,6,-5.17,1,0.0832,0.565,0.0,0.085,0.647,92.742,4,127889.0,53,0,0.5671510274398603,0.25315609021574365
35,225733,0,0.639,0.949,5,-3.734,0,0.0543,0.00397,5.59e-06,0.323,0.86,127.973,4,5375.0,23,0,2.8222922065627514,0.1143892943991094
7,206973,0,0.0,0.434,9,-7.641,0,0.0,0.916,0.00662,0.263,0.0,0.0,0,11303.0,28,3,-2.9737855010660317,-1.5029655555866275
7,116153,0,0.747,0.11,0,-18.52,0,0.0847,0.924,0.0,0.104,0.884,94.694,4,5345.0,30,3,-1.9118457011479832,1.3032140519139315
19,278437,0,0.648,0.755,11,-5.317,0,0.664,0.169,0.0,0.524,0.696,178.206,4,10333.0,17,0,1.8596090232476599,1.1237665632857836
36,75800,0,0.681,0.402,2,-12.082,1,0.901,0.62,0.0,0.334,0.669,85.347,4,613060.0,90,1,-1.0447291338139473,2.9681309458835416
39,240431,1,0.638,0.8,0,-4.397,1,0.0559,0.261,0.0,0.329,0.701,81.594,4,107130.0,46,0,1.564224289499591,0.3073563643547883
31,93514,0,0.712,0.624,4,-16.335,0,0.958,0.694,0.0,0.776,0.337,79.83,3,128057.0,82,1,-1.5836337616942038,3.636939680825036
3,270095,0,0.678,0.606,11,-10.3,0,0.0264,0.0677,0.000551,0.334,0.841,117.885,4,94.0,9,0,1.3016113680093464,0.25904517571536545
19,197933,0,0.581,0.857,9,-10.055,0,0.0497,0.134,1.53e-06,0.0612,0.961,177.604,4,11197.0,45,0,2.1622421743510802,-0.4993947872865824
58,202733,1,0.497,0.491,11,-10.133,0,0.461,0.543,0.0,0.448,0.522,84.268,4,1277325.0,77,1,-0.7749762583729554,1.105599902948104
43,253813,0,0.526,0.627,4,-7.723,1,0.036,0.175,0.0,0.203,0.594,172.045,4,16520.0,38,0,1.2463583336232076,-1.03077655010155
0,166680,0,0.426,0.185,3,-20.106,1,0.0476,0.869,1.56e-05,0.342,0.441,122.964,1,47083.0,39,3,-2.7377067338095027,-0.08654018211104088
7,250693,0,0.45,0.914,2,-7.762,1,0.088,0.0223,0.0,0.267,0.692,93.416,4,1171.0,26,0,1.5592397830326974,-0.3596150315616941
19,286400,0,0.539,0.265,9,-21.014,0,0.291,0.847,4.1e-05,0.109,0.734,139.401,4,3551.0,20,3,-1.9434439671611061,0.13238763511654497
39,290893,0,0.59,0.34,2,-13.138,1,0.0242,0.0866,0.0,0.27,0.576,82.698,4,650259.0,68,3,-0.3099481524406429,-0.14498378529426198
16,298493,0,0.533,0.22,5,-20.529,0,0.042,0.976,0.862,0.119,0.23,87.878,4,1234.0,16,2,-3.7585679924709963,-1.5546537622669088
27,182080,1,0.567,0.513,10,-8.778,1,0.347,0.272,0.0,0.0973,0.469,183.953,4,244543.0,59,0,0.5561241486233967,-0.4087654465310372
28,218933,0,0.666,0.549,9,-9.81,1,0.0371,0.122,0.0,0.107,0.766,114.951,4,65701.0,47,0,1.003803600785088,-0.05450390020162259
20,178965,0,0.769,0.558,5,-8.438,1,0.0323,0.669,2.27e-06,0.119,0.837,96.384,4,25322.0,42,0,0.5299136208928013,0.6861402945008286
35,393040,0,0.286,0.168,3,-16.032,0,0.0345,0.856,0.0,0.0637,0.202,68.1,3,6819.0,36,3,-3.043164368302208,-1.7366756717069851
0,143080,0,0.533,0.0827,0,-12.969,1,0.0456,0.954,0.0,0.226,0.433,85.589,3,901.0,12,3,-2.4239597058747178,0.20024169827875604
8,285067,0,0.265,0.13,3,-16.68,1,0.0309,0.961,1.29e-06,0.141,0.156,84.219,4,16213.0,27,3,-3.4099819618065728,-1.4238456668697925
0,130300,0,0.699,0.282,9,-22.448,0,0.935,0.598,0.0,0.233,0.523,103.032,3,17413.0,55,1,-2.369376092244598,2.629242853818356
38,179253,0,0.536,0.899,0,-4.216,1,0.136,0.0296,0.0,0.0564,0.782,171.887,4,4143.0,24,0,2.6063328546939086,-0.7102592974729522
36,353400,0,0.783,0.986,9,-6.408,1,0.0539,0.0528,0.00799,0.522,0.913,131.641,4,957081.0,67,0,2.9418752207914634,0.5157095983256481
49,214373,0,0.694,0.618,7,-12.261,0,0.0575,0.0411,2.42e-05,0.0659,0.737,101.004,4,13478.0,38,0,0.9264772736459604,0.09344892077698327
40,273907,0,0.451,0.683,4,-5.394,1,0.0377,0.445,7.79e-06,0.122,0.161,129.88,4,599849.0,58,3,0.29807714444723704,-1.652927035293545
35,257293,0,0.606,0.753,7,-6.736,1,0.0231,0.104,0.000355,0.195,0.584,100.291,4,21228.0,29,0,1.3898552633202772,-0.41258261167537846
4,201707,0,0.588,0.37,7,-10.019,1,0.0481,0.432,0.683,0.34,0.841,122.428,3,255.0,7,2,-0.4209074655470573,-0.3396732879297152
37,108547,0,0.676,0.461,7,-13.588,1,0.84,0.339,0.0,0.845,0.528,84.867,3,613060.0,90,1,-0.8975662005683818,3.4414074258484564
38,272960,0,0.773,0.396,9,-13.802,1,0.0299,0.413,0.0522,0.121,0.474,106.203,4,96289.0,48,3,-0.42428944662382373,-0.13132881784359565
60,186985,0,0.619,0.638,2,-5.754,0,0.0906,0.297,1.41e-06,0.44,0.36,141.967,4,248671.0,66,0,0.8553349993695104,-0.09372593957501653
47,259000,0,0.507,0.351,7,-16.08,1,0.0281,0.377,3.46e-05,0.0904,0.414,157.158,4,24649.0,41,3,-0.8555824527460065,-1.1871866746084263
22,139093,0,0.457,0.172,7,-14.585,1,0.0385,0.76,0.0,0.203,0.39,94.5,4,13685.0,32,3,-2.2438776771052007,-0.18019170304169685
29,91053,0,0.744,0.541,11,-10.477,0,0.89,0.823,0.0,0.485,0.654,123.669,5,23593.0,71,1,-0.5211142736987184,3.0396383677537098
55,259920,0,0.653,0.553,1,-7.56,0,0.058,0.362,0.0,0.235,0.73,146.886,4,848078.0,64,0,1.054497272603673,-0.2165028560525031
41,247641,0,0.747,0.543,7,-6.859,0,0.319,0.0866,7.18e-05,0.158,0.903,167.448,5,1432.0,32,0,1.8833388341575774,0.4589289074192082
44,189819,0,0.565,0.719,7,-7.224,1,0.0781,0.693,4.38e-05,0.109,0.163,81.032,4,13644.0,39,3,-0.3504507862852593,-0.5560939257207225
25,264800,0,0.637,0.494,4,-10.083,1,0.18,0.663,0.0,0.5,0.704,128.766,4,1984.0,24,0,-0.013967825910230377,0.6950802184664395
49,177773,0,0.491,0.849,9,-3.831,1,0.0696,0.041,0.00745,0.15,0.218,185.013,4,56501.0,54,0,1.7950072157073345,-1.5877501003573395
0,194613,0,0.386,0.403,10,-7.849,1,0.0345,0.778,2.93e-06,0.627,0.55,106.707,4,2.0,0,3,-0.8971491881927481,0.16524807856966367
40,478960,0,0.579,0.621,0,-8.987,1,0.0268,0.187,0.0,0.07,0.491,108.467,4,28329.0,33,0,0.7953708090862384,-1.5511501534143752
25,101426,0,0.296,0.231,9,-17.884,0,0.0326,0.807,0.938,0.104,0.205,133.037,4,3448.0,27,2,-3.5405416860930217,-2.0902334535187816
27,79430,0,0.672,0.344,6,-15.893,1,0.961,0.52,0.0,0.758,0.666,88.688,4,79023.0,76,1,-1.5069997303405616,3.8663881252637773
50,160493,0,0.739,0.617,0,-7.746,1,0.0231,0.057,0.0,0.115,0.891,95.952,4,126713.0,65,0,1.5860697842058975,0.5476708667831403
21,284667,0,0.647,0.847,7,-9.178,1,0.0413,0.23,0.000542,0.0767,0.857,172.004,4,8977.0,44,0,2.0908549269677934,-0.6919216966179856
23,214013,0,0.328,0.0779,5,-23.112,1,0.0418,0.959,0.00105,0.293,0.283,113.601,3,1.0,18,3,-3.8006840821089454,-0.6386936866573766
33,145733,0,0.251,0.221,7,-14.416,1,0.0335,0.941,0.00312,0.15,0.521,167.969,3,2187.0,21,3,-2.0412787590338994,-1.1919122554829775
61,119406,0,0.157,0.000553,0,-38.094,1,0.0482,0.957,0.919,0.106,0.0386,69.712,4,45156.0,74,2,-7.184874704315641,-1.7244922314094628
35,62387,0,0.72,0.222,4,-17.626,1,0.934,0.512,0.0,0.326,0.541,81.705,4,128057.0,82,1,-2.0238181909063027,3.144559971940293
0,174427,0,0.605,0.459,11,-8.518,1,0.0338,0.968,0.0351,0.459,0.905,88.608,4,1204.0,9,3,-0.41334425431538385,1.0829060364226166
35,241827,0,0.484,0.759,8,-4.172,1,0.0304,0.413,0.0,0.07,0.388,150.068,4,8666.0,35,0,1.1111629139491805,-1.4764316247238818
28,270665,0,0.845,0.459,7,-13.163,1,0.0548,0.356,0.0557,0.106,0.85,121.968,4,44.0,24,0,0.5633638585502847,0.4001461508506425
