id_songs,name_song,popularity_songs,duration_ms,explicit,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,followers,genres,name_artists,popularity_artists
0VtHIvxRLwuMMLUp6s8tjQ,Kolko graniaste,33,112160,0,5QReAyxT9wRKWNIv2A6Ihw,2012-08-13,0.848,0.557,7,-7.128,1,0.0397,0.632,4.9e-05,0.198,0.961,162.005,4,1222.0,['zespol dzieciecy'],Wesole Nutki,41
1HNjvxhiBzfWK8fOgXwf1J,Nigdy Więcej,38,230920,1,5mlPiCqcoz6pDrRj90xbJ2,2012-02-20,0.498,0.733,4,-5.463,0,0.399,0.0841,0.0,0.344,0.662,68.357,3,49506.0,['polish hip hop'],VNM,46
58OswuOfL1inx3B1C7UXPE,Miejsce w oparach absurdu,38,225840,0,0kvWmRCN4FQ1g8BLWVapv9,2012,0.519,0.698,6,-6.917,1,0.294,0.204,0.0,0.416,0.716,174.39,4,33875.0,['polish hip hop'],Onar,46
2OZaiL5jjWIlskyntu0o22,Banicja,37,285098,0,4PpHZwqxdYMMnLkYJ83vUJ,2012-09-20,0.552,0.788,0,-6.338,0,0.0785,0.381,4.05e-06,0.112,0.176,129.971,4,29711.0,"['polish alternative', 'polish alternative rap', 'polish hip hop']",Bisz,46
1XVpG1jWz9XHivLmAaMpQ3,Wilk chodnikowy,33,238037,0,4PpHZwqxdYMMnLkYJ83vUJ,2012-09-20,0.581,0.769,2,-6.494,1,0.24,0.458,0.0,0.113,0.594,90.578,4,29711.0,"['polish alternative', 'polish alternative rap', 'polish hip hop']",Bisz,46
65Ut6kfoOdvpYoJGM6Aoaw,Pollock,33,204348,1,4PpHZwqxdYMMnLkYJ83vUJ,2012-09-20,0.646,0.827,4,-4.86,0,0.136,0.309,0.0,0.075,0.232,95.521,4,29711.0,"['polish alternative', 'polish alternative rap', 'polish hip hop']",Bisz,46
063FiQaY2FuZe3a44rZuSX,Jak Dobrze Cię Widzieć,37,221187,0,0GQZc3zcll9HXIVaUA1XzJ,2012-08-08,0.772,0.705,0,-5.093,1,0.0442,0.194,1.66e-06,0.175,0.729,95.008,4,11211.0,['polish reggae'],Tabu,32
4ieNXyuKiJsgmM2FZ9KZZ9,To Co Chciałbym Ci Dać,36,239533,0,0M5UiR76X2ybfo6N9iVNWr,2012-01-01,0.482,0.69,1,-3.538,1,0.0284,0.0258,0.0,0.244,0.364,129.941,3,27540.0,['polish pop'],Pectus,36
14A8rbsHfn4oI72bMNZ5wA,Jeden Moment,34,188240,0,0M5UiR76X2ybfo6N9iVNWr,2012-01-01,0.55,0.87,5,-2.891,1,0.0294,0.127,0.0,0.325,0.62,130.003,4,27540.0,['polish pop'],Pectus,36
1WlKf0G3z1qXti26hXe2dh,Barcelona,42,198316,0,0M5UiR76X2ybfo6N9iVNWr,2013,0.599,0.906,0,-4.465,0,0.0677,0.265,0.0,0.129,0.905,190.07,4,27540.0,['polish pop'],Pectus,36
3IprCmyOyuB2P8BoFzHCXU,"Easy Come, Easy Go",36,195693,0,4bzs3jM8CJ3m2xfJfemIr6,2012-11-02,0.614,0.689,8,-8.903,1,0.0454,0.593,0.0,0.254,0.635,93.905,4,5760.0,['polish synthpop'],2plus1,23
4hkMi3Pmnxb807QOWbQPPR,Takiego Janicka,35,223387,0,2hrmAPcEDFvMzh3yxkFrsn,2012-05-28,0.487,0.371,7,-8.106,1,0.043,0.304,0.0,0.0872,0.472,139.687,4,2013.0,['goralski'],Siklawa,25
0004Uy71ku11n3LMpuyf59,24.11.94 - Wersja Akustyczna,34,258907,0,3NyQ2NjqMjDtVSiEkXFW2r,2012-01-01,0.623,0.599,6,-9.255,1,0.0255,0.177,0.00148,0.0748,0.381,140.056,4,5425.0,['polish rock'],Golden Life,36
6JlnMdYn2xUmhMNb4LuZM8,Oprócz błękitnego nieba,48,264960,0,3NyQ2NjqMjDtVSiEkXFW2r,2015-06-23,0.43,0.753,4,-7.309,0,0.0476,0.019,0.000664,0.115,0.455,172.994,4,5425.0,['polish rock'],Golden Life,36
2T6Tn2jsbQ0uXU9XrUnw0I,Bańkę łap,32,171880,0,1iz4oCdqTEC0zmAI2hMFKt,2012-08-07,0.811,0.821,0,-5.825,1,0.117,0.0522,3.32e-05,0.479,0.964,132.074,4,1376.0,['zespol dzieciecy'],Gummi Miś,26
6VFggDmz9et6EDx2gotMNB,Popioły,32,288240,0,6QFvg2hQPuKANoGKZAwoRG,2012-10-01,0.639,0.704,5,-4.435,0,0.0312,0.0211,0.0659,0.201,0.568,87.991,4,20049.0,['polish alternative rock'],Lipali,36
7HE8B3uekZfPiq3In4WoDT,Ludzie 1.2 (Radio Edit),40,266762,0,6QFvg2hQPuKANoGKZAwoRG,2015-10-01,0.506,0.913,5,-5.265,0,0.0848,0.00252,5.6e-06,0.152,0.293,143.951,4,20049.0,['polish alternative rock'],Lipali,36
6NWP6X9SWIFdb122deAoQp,Rapapara,52,241240,1,569FdhHZfMXaaCkF74Ok2x,2013-02-08,0.704,0.896,0,-4.394,1,0.0346,0.0669,0.0,0.151,0.581,124.985,4,38251.0,['polish punk'],Łydka Grubasa,47
0e1A146fdyIrQJxheJ53M0,Gender,44,220573,1,569FdhHZfMXaaCkF74Ok2x,2017-04-01,0.653,0.884,7,-3.41,1,0.0377,0.027,0.0,0.153,0.552,115.012,4,38251.0,['polish punk'],Łydka Grubasa,47
4Wjdk72dzEOynrdTQGBac8,Wkręceni nie ufaj mi,49,178726,0,5KTMtd3GnDdcWnwxcEBwKX,2013-12-20,0.52,0.632,3,-9.061,1,0.0411,0.403,0.0,0.118,0.41,150.015,4,11544.0,['polish pop'],Igor Herbut,42
2w5Y0Tm7RG7o1aUUXrHwjQ,"Jolka, jolka pamiętasz",49,393493,0,0GPJYkHJm0Fpbhjovpm1h1,2013-11-04,0.54,0.667,2,-4.53,1,0.0271,0.092,2.58e-06,0.248,0.297,155.93,4,2261.0,['polish synthpop'],Felicjan Andrzejczak,41
18sM7A95jQugA982HWRJoe,Noc komety,43,259027,0,0GPJYkHJm0Fpbhjovpm1h1,2013-11-04,0.633,0.604,7,-5.491,1,0.027,0.21,0.000167,0.0972,0.331,88.997,4,2261.0,['polish synthpop'],Felicjan Andrzejczak,41
6hJXgsa2Wy08Upx0MyEEE4,Morskie Opowieści,46,260076,0,7x18kM8AbiH2MTetTMsQdm,2013-05-10,0.686,0.856,0,-5.173,1,0.0356,0.801,0.0,0.339,0.967,130.091,4,4504.0,['szanty'],Piosenki Szantowe,41
4M1CtITTKu0v8toa934euM,Gdzie Ta Keja,40,199942,0,7x18kM8AbiH2MTetTMsQdm,2013-05-10,0.525,0.762,9,-5.681,0,0.0332,0.43,0.0,0.157,0.753,110.002,4,4504.0,['szanty'],Piosenki Szantowe,41
06ebOi23Tcq8yk4GFV732T,Hiszpańskie Dziewczyny,40,299861,0,7x18kM8AbiH2MTetTMsQdm,2013-05-10,0.53,0.762,4,-4.616,0,0.0349,0.346,0.0,0.182,0.902,114.96,3,4504.0,['szanty'],Piosenki Szantowe,41
5MupVkQOsewzfP4LrJ6jf8,Cztery Piwka,36,240484,0,7x18kM8AbiH2MTetTMsQdm,2013-05-10,0.637,0.873,9,-4.331,0,0.0821,0.61,0.0,0.3,0.889,140.108,4,4504.0,['szanty'],Piosenki Szantowe,41
0gkmct8LVN4pILgCH21Mbl,Biała Sukienka,34,289333,0,7x18kM8AbiH2MTetTMsQdm,2013-05-10,0.513,0.578,0,-5.564,1,0.0269,0.643,0.0,0.108,0.489,109.996,4,4504.0,['szanty'],Piosenki Szantowe,41
7pjJJjq19V6av9o1jh4EWh,Na Pełnym,47,166531,0,1rDMJ55lS5bopleB1NeUU0,2013,0.845,0.807,5,-5.761,1,0.227,0.00543,7.09e-06,0.255,0.8,125.109,4,7743.0,['disco polo'],Spiżowi Mocni,34
20p0mN2BMiytk6q1sZly1e,Mam Tę Moc - z filmu „Kraina lodu”/Ścieżka dźwiękowa polskiej wersji,45,224040,0,3EUN4LsI1ugZFwctcyVxM3,2013-01-01,0.611,0.411,5,-7.972,0,0.0344,0.702,0.0,0.127,0.229,137.087,4,1628.0,['bajki'],Katarzyna Łaska,44
3bsxKpPB1rv80N8edDIZz8,Bałkanica,46,190000,0,0MzWXIO3Z73PfIwg0UUGHm,2013-10-14,0.786,0.808,7,-4.958,1,0.0342,0.0458,0.000197,0.067,0.891,120.023,4,21677.0,['polish punk'],Piersi,36
5R0PvaKJ0QWVXJJOINHbaq,Bałkanica,39,190093,0,0MzWXIO3Z73PfIwg0UUGHm,2013-07-17,0.831,0.763,0,-5.301,1,0.0358,0.00979,0.0225,0.0654,0.826,120.003,4,21677.0,['polish punk'],Piersi,36
5M83iVo6mPiOs3HpJ1RUVG,Jeden Kraj,42,226000,1,11ohMXkA2KIq5F1DoWH2jj,2013-11-04,0.699,0.844,1,-5.034,1,0.203,0.0819,0.0,0.343,0.459,90.023,4,338355.0,['polish hip hop'],KęKę,59
56mPvRTb2sIcPPIcd0KTzD,Nie Wiedziałaś,40,191413,1,11ohMXkA2KIq5F1DoWH2jj,2013-11-04,0.788,0.767,5,-5.752,1,0.291,0.104,0.0,0.191,0.853,92.81,4,338355.0,['polish hip hop'],KęKę,59
193G0VJk1TBUH2437ldKFS,Nigdy Dość,39,223387,1,11ohMXkA2KIq5F1DoWH2jj,2013-11-04,0.6,0.763,7,-4.498,1,0.366,0.0796,0.0,0.12,0.618,79.479,4,338355.0,['polish hip hop'],KęKę,59
3fM796Kjx9JuobAt5JkqCu,Wyjebane (Tak Mocno),50,208467,0,11ohMXkA2KIq5F1DoWH2jj,2015-03-20,0.916,0.768,3,-4.235,0,0.0939,0.234,0.0,0.0342,0.962,104.977,4,338355.0,['polish hip hop'],KęKę,59
2WmnImzDmq1BKm6WyAt6ft,Zmysły,42,243773,0,11ohMXkA2KIq5F1DoWH2jj,2015-03-20,0.54,0.857,10,-3.978,0,0.415,0.141,0.0,0.317,0.366,137.342,4,338355.0,['polish hip hop'],KęKę,59
0rvBxZcK9mDsRs9BbLNdlg,Młody Polak,41,230560,0,11ohMXkA2KIq5F1DoWH2jj,2015-03-20,0.714,0.806,3,-4.255,0,0.325,0.325,0.0,0.276,0.535,144.838,4,338355.0,['polish hip hop'],KęKę,59
0tCbUlFyfIpS5MWjLK7Plu,W Dół Kieliszki (WuDeKa),37,245413,0,11ohMXkA2KIq5F1DoWH2jj,2015-03-20,0.418,0.864,10,-3.568,0,0.297,0.113,0.0,0.349,0.344,86.051,5,338355.0,['polish hip hop'],KęKę,59
0wqhfYlKtrE9InJZH2C8yo,Nic Już Nie Muszę,46,221813,0,11ohMXkA2KIq5F1DoWH2jj,2016-09-16,0.732,0.573,11,-8.18,0,0.185,0.333,0.0,0.11,0.115,124.868,4,338355.0,['polish hip hop'],KęKę,59
3i1qqVTFhq2LbW9IQxA1FC,Presja,45,266560,0,11ohMXkA2KIq5F1DoWH2jj,2016-09-16,0.8,0.731,4,-4.031,0,0.251,0.204,0.0,0.278,0.709,140.053,4,338355.0,['polish hip hop'],KęKę,59
6VSOpl53Fa8GuBeJD27xNs,Smutek,44,236613,0,11ohMXkA2KIq5F1DoWH2jj,2016-09-16,0.649,0.656,1,-8.193,1,0.175,0.638,0.0,0.111,0.356,131.83,4,338355.0,['polish hip hop'],KęKę,59
78ZXfSRaAafakmyPp3B7W2,Miłość,42,241360,0,11ohMXkA2KIq5F1DoWH2jj,2016-09-16,0.791,0.747,1,-7.066,0,0.372,0.436,0.0,0.308,0.564,129.909,4,338355.0,['polish hip hop'],KęKę,59
6D3Bb6piE7D0gvPk2t06i7,Nie Mogło Się Udać,42,227587,0,11ohMXkA2KIq5F1DoWH2jj,2016-09-16,0.596,0.735,11,-5.419,0,0.332,0.355,0.0,0.068,0.379,82.882,4,338355.0,['polish hip hop'],KęKę,59
5BAMFEmc2oheeaEcik9Wkl,Troski,39,226213,0,11ohMXkA2KIq5F1DoWH2jj,2016-09-16,0.545,0.755,1,-6.146,0,0.281,0.28,0.0,0.11,0.402,170.117,4,338355.0,['polish hip hop'],KęKę,59
7eGgqtjvudMDl81Z4NOAtR,Nigdy ponad stan,48,182068,0,11ohMXkA2KIq5F1DoWH2jj,2018-03-23,0.882,0.737,0,-6.495,1,0.23,0.367,0.0,0.0901,0.645,139.006,4,338355.0,['polish hip hop'],KęKę,59
6WTZmqM1mWwo2VJ176T5sV,Zrobiłeś to chłopak,48,232977,0,11ohMXkA2KIq5F1DoWH2jj,2018-03-23,0.846,0.803,7,-5.853,1,0.402,0.473,0.0,0.0652,0.578,100.095,4,338355.0,['polish hip hop'],KęKę,59
0lQffc27GaikHNYygEUcbD,Cesarz,48,189986,0,11ohMXkA2KIq5F1DoWH2jj,2018-03-23,0.762,0.697,7,-6.824,1,0.267,0.125,0.0,0.196,0.581,130.101,4,338355.0,['polish hip hop'],KęKę,59
2Un6rnBCEvGF074gil6WfR,Samson,45,177929,0,11ohMXkA2KIq5F1DoWH2jj,2018-03-23,0.663,0.557,11,-8.852,0,0.325,0.741,0.0,0.112,0.331,121.108,4,338355.0,['polish hip hop'],KęKę,59
2ltjC6sARA4cHiJxeMnoah,Polski,41,282067,0,2oNewXk80tRYxqh4LRYcz4,2013-10-08,0.398,0.774,7,-7.47,1,0.079,0.031,0.0,0.0834,0.528,141.925,4,2000.0,['polish rock'],Human,31
5cqJpOsZzpE2q3TNdqzlJh,Słońce Moje,35,176973,0,2oNewXk80tRYxqh4LRYcz4,2013-10-08,0.728,0.367,6,-11.61,0,0.0467,0.79,0.0,0.171,0.414,117.375,4,2000.0,['polish rock'],Human,31
6DSXoAO56bMFwtNNuDD2br,Nie powiem jak (Aeroplane),39,194040,0,05Fgqq7GfWeNol1TR5H3og,2013-04-16,0.428,0.739,6,-6.458,1,0.0557,0.00742,0.0,0.202,0.477,173.864,4,15868.0,['polish pop'],Honorata Skarbek,35
79k6Tid4A2FlFsTSxU5WXZ,Lalalove (Don't Love Me),38,198427,0,05Fgqq7GfWeNol1TR5H3og,2013-04-16,0.621,0.65,8,-7.732,1,0.0301,0.15,7.54e-05,0.254,0.361,98.216,4,15868.0,['polish pop'],Honorata Skarbek,35
22IqIolA3MkgVz7ds8CFNo,Jedna z gwiazd,40,236173,0,0RLhLvcRdN4LsXUvRsL9rM,2013-01-01,0.772,0.943,10,-4.475,1,0.0482,0.0508,3.49e-05,0.377,0.678,126.014,4,2290.0,['disco polo'],Mariusz Kalaga,31
3K35krJ3eHlKX28wnGM1Df,Ach śpij kochanie,38,170400,0,52LGcAcZnOkLnIJMZ6JuE7,2013-05-21,0.452,0.0616,10,-26.018,1,0.0904,0.992,0.962,0.093,0.477,142.467,4,2322.0,['zespol dzieciecy'],Kołysanki Dla Maluszka,39
1M7yEM46P3o9icd9IVXiw5,Siwa chmurka,38,115933,0,52LGcAcZnOkLnIJMZ6JuE7,2013-05-21,0.664,0.0378,11,-22.985,1,0.0474,0.995,0.931,0.0966,0.357,109.141,3,2322.0,['zespol dzieciecy'],Kołysanki Dla Maluszka,39
5WljQdShqy0c8fZBpSEBFX,Z popielnika na Wojtusia,37,102253,0,52LGcAcZnOkLnIJMZ6JuE7,2013-05-21,0.548,0.099,10,-22.419,0,0.0494,0.99,0.867,0.0846,0.247,79.959,3,2322.0,['zespol dzieciecy'],Kołysanki Dla Maluszka,39
6UuBnxZ2aX24lsicMh0nDe,Kołysanka dla Okruszka,36,159120,0,52LGcAcZnOkLnIJMZ6JuE7,2013-05-21,0.575,0.0671,10,-22.276,1,0.0541,0.992,0.925,0.159,0.444,179.967,4,2322.0,['zespol dzieciecy'],Kołysanki Dla Maluszka,39
4BrUVqsFIAMCdrc9Thy53W,Idzie niebo ciemną nocą,36,194893,0,52LGcAcZnOkLnIJMZ6JuE7,2013-05-21,0.587,0.0862,10,-22.765,1,0.0342,0.993,0.818,0.121,0.255,94.942,4,2322.0,['zespol dzieciecy'],Kołysanki Dla Maluszka,39
2aipka0TXnBfq3Ow5Enxb1,Usypianka,36,195973,0,52LGcAcZnOkLnIJMZ6JuE7,2013-05-21,0.4,0.025,2,-25.337,1,0.0739,0.987,0.658,0.0763,0.422,141.422,4,2322.0,['zespol dzieciecy'],Kołysanki Dla Maluszka,39
1DCSvScdix9V1yFo535rP4,Baranki,35,108093,0,52LGcAcZnOkLnIJMZ6JuE7,2013-05-21,0.747,0.0576,4,-21.946,1,0.0767,0.991,0.957,0.0846,0.576,140.163,3,2322.0,['zespol dzieciecy'],Kołysanki Dla Maluszka,39
7u40cg2l7AFpZOD26dt2FL,Kurki trzy,35,114027,0,52LGcAcZnOkLnIJMZ6JuE7,2013-05-21,0.485,0.0195,0,-26.984,1,0.0606,0.989,0.786,0.0746,0.49,81.006,4,2322.0,['zespol dzieciecy'],Kołysanki Dla Maluszka,39
1FgUEQ49oXxGwv92wf2O2n,Biedroneczki,35,171373,0,52LGcAcZnOkLnIJMZ6JuE7,2013-05-21,0.655,0.124,4,-22.994,0,0.0463,0.995,0.949,0.122,0.326,75.003,3,2322.0,['zespol dzieciecy'],Kołysanki Dla Maluszka,39
69auFyWljnH5RvwZ7v5P2s,Idzie zima,34,190413,0,52LGcAcZnOkLnIJMZ6JuE7,2013-05-21,0.474,0.0336,0,-23.782,1,0.047,0.983,0.89,0.0582,0.266,70.313,4,2322.0,['zespol dzieciecy'],Kołysanki Dla Maluszka,39
3nIlazKqSOGeiu7RfNlVdf,Kogucik,34,212653,0,52LGcAcZnOkLnIJMZ6JuE7,2013-05-21,0.525,0.101,0,-21.939,1,0.0817,0.993,0.877,0.165,0.428,82.294,4,2322.0,['zespol dzieciecy'],Kołysanki Dla Maluszka,39
1wbgYMkEw7jKLKm1zipIWE,Była chłodna,37,242364,0,1vHrE8NVTERSiRXwifEDuW,2013-03-23,0.595,0.834,11,-6.158,0,0.0684,0.247,0.0,0.59,0.96,149.391,4,8322.0,['smutny rap'],South Blunt System,33
3yfFTz4GwH21Eocvq2e0N3,Ogień się pali,35,197880,0,1vHrE8NVTERSiRXwifEDuW,2014-01-01,0.613,0.68,6,-4.67,0,0.0601,0.176,0.0,0.128,0.878,86.012,4,8322.0,['smutny rap'],South Blunt System,33
3L2LawQfJLVWEMrANZ3AQA,Orchidee,36,170684,1,6RmlI17B2WMUC095T7RlMP,2013-03-13,0.632,0.887,11,-3.261,1,0.305,0.12,0.0,0.0694,0.888,88.389,4,26838.0,['polish hip hop'],Buka,41
2hMFur951SmEZcnx4AqjSC,To Co Nam było,36,214700,0,3k7VvYK030ZB8XkLrbFX7M,2013-06-03,0.731,0.722,1,-5.718,0,0.163,0.0613,0.0,0.17,0.929,105.969,4,6639.0,['polish pop'],Red Lips,27
2TlADeKVvul0OULKsiZFJz,Że życie ma sens,36,231082,0,3FJhd0PPO9EhFYPYXRzluk,2013,0.745,0.77,3,-7.605,1,0.237,0.773,0.0,0.108,0.691,88.02,4,75275.0,['polish hip hop'],ZBUKU,51
4MfaVBLYobEMsYSurQwE2T,Witam Cię w Polsce - Bob Air RMX,35,262453,0,3FJhd0PPO9EhFYPYXRzluk,2013,0.638,0.903,6,-5.728,0,0.0999,0.204,0.0,0.192,0.315,95.165,4,75275.0,['polish hip hop'],ZBUKU,51
1EHk2aD8nSNb9FAvl4d60u,Do końca,50,188493,0,3FJhd0PPO9EhFYPYXRzluk,2014,0.706,0.615,1,-7.189,1,0.205,0.466,0.0,0.0804,0.279,125.054,4,75275.0,['polish hip hop'],ZBUKU,51
1ij4j2UQxYZZ9woYDiW9WF,Łap marzenia,43,194222,0,3FJhd0PPO9EhFYPYXRzluk,2016-04-05,0.677,0.708,8,-4.916,1,0.065,0.443,0.0,0.137,0.688,94.073,4,75275.0,['polish hip hop'],ZBUKU,51
6yBAlbq5S4WzHlKL8B8PxU,Lejde - Radio Edit,49,232941,0,6PXXwrgo9BICuqqDUHe5vr,2014-09-12,0.739,0.861,0,-5.863,0,0.0418,0.00754,0.0,0.302,0.956,136.044,4,8101.0,['disco polo'],Playboys,42
5h3LLTRtIQGgNRFj53X51T,Drin za Drinem,47,253280,1,38iqZSGa2pvToKrMISU8g1,2014-07-15,0.62,0.744,2,-5.1,0,0.217,0.133,0.0,0.38,0.791,94.781,4,77184.0,['polish hip hop'],TEDE,57
74GDDacFG6MMEIqbWrSiYb,Pole Marysi,46,250200,0,1W7atmONNi0mHTarzGEJMz,2014,0.766,0.636,6,-8.296,0,0.194,0.164,0.0,0.0606,0.895,79.991,4,53431.0,['polish hip hop'],Ganja Mafia,42
50UDNFajGod6iQBRXP4rhi,Prawdziwi palacze,42,257053,0,1W7atmONNi0mHTarzGEJMz,2014,0.767,0.756,5,-8.604,0,0.108,0.509,0.0,0.0825,0.773,90.93,4,53431.0,['polish hip hop'],Ganja Mafia,42
0dJYQkXCRn7kLBcvcfBzys,Dobre geesy,40,275640,0,1W7atmONNi0mHTarzGEJMz,2014,0.792,0.67,6,-9.067,1,0.226,0.395,0.0,0.0892,0.704,136.015,4,53431.0,['polish hip hop'],Ganja Mafia,42
5Lp6xmayoVvfoYKHoPLCGf,Lemon Haze,40,237600,0,1W7atmONNi0mHTarzGEJMz,2016-05-20,0.694,0.521,4,-10.93,0,0.133,0.392,0.000268,0.198,0.667,75.008,4,53431.0,['polish hip hop'],Ganja Mafia,42
0vmfQEOTX7rw1O7vI1DIFJ,Daj mi tę noc,46,208640,0,3QxdBPJdv5nliRYbJpYt6z,2014-11-17,0.748,0.959,9,-6.633,1,0.0659,0.316,0.000633,0.073,0.905,137.555,4,1846.0,['disco polo'],Bolter,32
4EyuCq59ky4uPSNrKNhIfc,Dirty Diana,44,214757,1,4NtiLs5NpjgZDHNBEMbjKz,2014-07-01,0.727,0.636,0,-10.383,1,0.1,0.00694,0.0,0.123,0.338,131.947,4,107979.0,['polish hip hop'],Popek,53
0cvmEswfHB3FhozZQuQWqo,Macarena - Radio Edit,41,212000,0,4Ni32x1KRqWqiLsGkT9feN,2014-12-18,0.691,0.902,11,-6.872,0,0.0711,0.0205,0.000121,0.31,0.919,127.991,4,6067.0,['disco polo'],Mario Bischin,37
08ULDx4KeBpXe7OHEWjgVP,Ale Ale Aleksandra,45,277293,0,1BmEPjXHyBgwuCPsQTmChB,2014-04-16,0.687,0.93,3,-4.418,1,0.0393,0.0147,0.00116,0.33,0.96,153.068,4,3064.0,['disco polo'],Andre,37
4zvGEPm9UuCJaj1HbUsTUt,Kolorowe kredki,41,102253,0,4DdNmEV5KIbN0Ap9zBFWHQ,2014-11-17,0.867,0.398,10,-7.863,1,0.044,0.818,0.0,0.129,0.872,100.092,4,1739.0,['zespol dzieciecy'],Miś i Margolcia,38
1QVXpBJqHwW3c0r0OfU8qI,Buzi to za mało,41,229390,0,5OmsTK01l53sNIbzHbZbNK,2014-01-28,0.747,0.778,8,-7.034,1,0.109,0.108,0.0,0.0281,0.682,127.965,4,23274.0,['disco polo'],Extazy,40
4gyf0nfSUfEEDf1fBN08Ay,Balujemy dziś w domu,40,228707,0,5OmsTK01l53sNIbzHbZbNK,2016-11-17,0.881,0.781,9,-7.025,0,0.321,0.00684,0.0,0.417,0.681,137.013,4,23274.0,['disco polo'],Extazy,40
28IZ7T5ASFPfR46zIhXxCM,Wymarzona - Radio Edit,41,197661,0,00ekfPE5ZS3NwF8H8o8GBk,2014-10-25,0.713,0.823,7,-4.967,1,0.135,0.109,0.0,0.157,0.879,135.973,4,17574.0,['disco polo'],Mig,47
7eejFXykA6rlvysu9tcKyF,Miód Malina,50,222912,0,00ekfPE5ZS3NwF8H8o8GBk,2015-12-07,0.859,0.914,7,-3.349,1,0.171,0.0318,0.0,0.13,0.964,135.893,4,17574.0,['disco polo'],Mig,47
5LyxWAk77F0LbzgSMLJlFT,Polibuda,38,175311,1,1OVBHv4jFhX06TWRCm7OSy,2014-01-01,0.685,0.879,9,-4.661,1,0.172,0.0272,0.0,0.357,0.823,140.084,4,9843.0,['polish punk'],Lej Mi Pół,38
4Pb7LiXb05wkawPodTMdBM,Heartbeat,37,197600,0,6aGmKxXoKrSdovRUn8MBhZ,2014-08-26,0.738,0.799,1,-7.086,0,0.0544,0.191,8.99e-06,0.133,0.818,129.962,4,230822.0,['polish pop'],Margaret,56
0Jx11S6rS6x7h8IdvGNUtZ,Cool Me Down,39,179212,0,6aGmKxXoKrSdovRUn8MBhZ,2016-02-19,0.582,0.637,2,-6.821,0,0.0602,0.00472,0.000117,0.109,0.449,91.071,4,230822.0,['polish pop'],Margaret,56
6cdL3GhIlJZaAXo4Khijwg,Byle jak,54,180395,0,6aGmKxXoKrSdovRUn8MBhZ,2017-06-02,0.412,0.273,11,-7.157,0,0.0301,0.604,0.0,0.125,0.395,139.066,4,230822.0,['polish pop'],Margaret,56
1KfySlUh27LEmhiVJTQBhp,In My Cabana,45,169722,0,6aGmKxXoKrSdovRUn8MBhZ,2018-02-13,0.764,0.828,1,-3.853,0,0.0474,0.111,2.56e-05,0.0619,0.936,138.042,4,230822.0,['polish pop'],Margaret,56
0rZIFkHPN4BnBYUKHFD4F0,Proces Spalania,36,211870,1,2FBmYj55zZwng9GlsCCn9j,2014-09-19,0.412,0.9,1,-5.03,0,0.345,0.152,0.0,0.861,0.546,82.745,4,35006.0,['polish hip hop'],Włodi,49
0HRPOT7KrYHO7CBk92yAo6,Touch By Touch,47,180107,0,7mZvWxGgI4wXWJ4LKHnQ6T,2014-03-07,0.614,0.873,5,-6.274,0,0.0403,0.00491,0.903,0.395,0.837,119.998,4,3502.0,[],Joy,39
2DiCpRfPgf6dW5uYQiHGO5,Naucz Mnie,46,197587,0,0lKCO7SCRiTCS4ZEU6l1zx,2015-08-28,0.594,0.902,0,-3.846,1,0.0794,0.466,0.0,0.23,0.655,89.995,4,178580.0,['polish pop'],Sarsa,50
5Dk03tfXBF8zYlJOUSaKe9,Zapomnij Mi,42,217187,0,0lKCO7SCRiTCS4ZEU6l1zx,2015-08-28,0.336,0.521,4,-6.122,0,0.0348,0.212,1.3e-06,0.232,0.244,159.799,3,178580.0,['polish pop'],Sarsa,50
57LqqlBkpcEc6axCbSX6wP,Motyle I Ćmy,45,253920,0,0lKCO7SCRiTCS4ZEU6l1zx,2017-05-26,0.417,0.711,1,-3.237,0,0.0698,0.617,0.0,0.241,0.307,201.808,4,178580.0,['polish pop'],Sarsa,50
4GQ393HmZYv14Ol4N1keYf,Tęskno Mi,53,215267,0,0lKCO7SCRiTCS4ZEU6l1zx,2019-05-24,0.573,0.795,0,-4.326,1,0.069,0.0495,0.0,0.0893,0.567,146.968,4,178580.0,['polish pop'],Sarsa,50
33HTQEVxFtz8rwnhZXYK49,Zakryj,50,231627,0,0lKCO7SCRiTCS4ZEU6l1zx,2019-05-24,0.663,0.686,8,-5.504,1,0.0357,0.321,0.0,0.095,0.734,115.978,4,178580.0,['polish pop'],Sarsa,50
2nKDVz9ipnAjS6kmAxfnfF,Czas nas uczy pogody,45,293227,0,2RkcH0mwSFPRPXanx2Y03C,2015-05-22,0.5,0.524,6,-7.872,1,0.0325,0.498,0.0,0.0951,0.448,115.738,4,6483.0,['classic polish pop'],Grażyna Łobaszewska,34
4L9Dgw8nzjmSiymD83qyjq,popek pakistanskie disco,44,238847,1,2eUZCQe85xWg0OZ0WxqP2S,2015-10-23,0.83,0.54,2,-8.547,0,0.0441,0.0542,0.0,0.038,0.897,130.041,4,2254.0,[],Popek,30
7cNYFDhnFbnRDOCR6EEWDW,You´re Perfect - Mix Cut,3,153600,0,6Nva7JhU0nL9SZ8ZvJni6O,2015-12-28,0.706,0.747,11,-6.725,0,0.0336,0.000157,0.939,0.449,0.658,124.992,4,3682.0,['slap house'],Tom Enzy,56
